Phi [lgM☉⁻¹Mpc⁻³],sigma_Phi [lgM☉⁻¹Mpc⁻³],Mbh [M☉],sigma_Mbh,colour,face colour,shape,label,ADSABS,data
-3.377541287252802,,2101263.4832536434,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2119363.359617024,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2137619.144807165,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2156032.181792468,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2174603.82510942,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2193335.4409622205,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2212228.4073232864,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2231284.114034622,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2250503.9629100603,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2269889.367838388,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2289441.754887356,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2309162.562408585,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2329053.2411433794,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2349115.254329447,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.377541287252802,,2369350.0778085417,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.3824417970340304,,2389759.2001350326,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.3900025835536387,,2410344.1226854073,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.392802874857198,,2431106.359768719,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.392802874857198,,2452047.438737987,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.39742335550807,,2473168.900102552,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4049841420276796,,2494472.297641404,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.408064462461595,,2515959.1985174897,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.408064462461595,,2537631.1833929727,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.408064462461595,,2559489.84654557,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.408064462461595,,2581536.795985757,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.412264899416935,,2603773.65357514,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4198256859365417,,2626202.055145687,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2648823.6506201457,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2671640.1041333377,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2694653.0941546606,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2717864.31361148,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2741275.470013753,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2764888.285579553,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2788704.497361849,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2812725.857376204,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2836954.132729749,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2861391.1057510865,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2886038.574121499,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2910898.3510071067,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2935972.265192313,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2961262.1612143125,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,2986769.899498784,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,3012497.356496752,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,3038446.424822627,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,3064619.0133934347,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,3091017.04756924,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4233260500659917,,3117642.4692947865,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4259863268043733,,3144497.237242354,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4335471133239817,,3171583.3269558465,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3198902.730996118,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3226457.4590875576,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3254249.5382659296,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3282281.0130274915,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3310553.9454793963,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3339070.4154913942,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3367832.5208488028,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3396842.377406905,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3426102.1192464945,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3455613.898830979,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3485379.887164614,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3515402.2739523207,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3545683.2677606563,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3576225.0961804003,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3607030.00599031,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4385876376703877,,3638100.2633225173,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4399877833221666,,3669438.1538291182,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.447548569841778,,3701045.982850432,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3732926.075584473,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3765080.7772581214,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3797512.453299525,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3830223.4895122345,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3863216.292250594,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3896493.2885968494,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3930056.926539655,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3963909.675154164,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,3998054.0247836653,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4538492252747846,,4032492.487222783,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4544092835354974,,4067227.59590225,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.461970070055106,,4102261.906075285,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4137597.9950055587,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4173238.462156794,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4209185.9293839885,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4245443.041126293,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4282012.464601543,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4318896.89000247,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4356099.030694608,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4393621.623415893,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4431467.428477991,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4469639.22996936,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4508139.835960063,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4546972.078708299,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4586138.814868854,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4625642.925703111,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4665487.3172911545,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4705674.9207454035,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4746208.692426389,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4787091.6141600795,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4828326.693457395,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4869916.96373529,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4911865.484540067,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4954175.341772283,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,4996849.647913932,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5039891.542257235,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5083304.191135757,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5127090.788157158,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5171254.554438302,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5215798.738842057,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5260726.618216405,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5306041.497635452,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4691108128791805,,5351746.710642573,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4749914246166558,,5397845.619495639,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4825522111362655,,5444341.615414357,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4843724004835774,,5491238.118829744,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4843724004835774,,5538538.579635748,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4843724004835774,,5586246.477443034,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4843724004835774,,5634365.321834958,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4898329685255174,,5682898.652625749,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.497393755045127,,5731850.040120906,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4996339880879743,,5781223.085379853,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4996339880879743,,5831021.420480836,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4996339880879743,,5881248.708788122,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.4996339880879743,,5931908.6452214895,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5046745124343803,,5983004.956528035,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5122352989539887,,6034541.401556336,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6086521.771532975,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6138949.890341374,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6191829.614803235,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6245164.834962073,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6298959.474369585,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6353217.490374079,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6407942.8744118,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6463139.652300345,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6518811.884535029,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6574963.666587379,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6631599.12920663,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5148955756923703,,6688722.438723382,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.523016420472693,,6746337.797356305,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.538137993511908,,6804449.443521057,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,6863061.652142302,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,6922178.73496796,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,6981805.040886627,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7041944.956247281,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7102602.905182119,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7163783.349931941,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7225490.791174422,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7287729.768355205,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7350504.860021836,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7413820.684160583,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7477681.89853615,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7542093.20103433,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7607059.330007587,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.545418750901164,,7672585.064623635,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5483590567699013,,7738675.225217018,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
-3.5559198432895105,,7805334.673643702,,#2ca02c,#b9ddb9,line,Light Eddington-limited (lower envelope),https://ui.adsabs.harvard.edu/abs/2025ApJ...988..110J/abstract,
